T/K           P/MPa         H2O(g)        H2(g)         H2S(g)        HCl(g)        HF(g)         H(g)          HCOOH(g;cis)  HCOOH(g;trans)              HCOOH(g)      OH(g)         O2(g)         O(g)          CO2(g)        CH4(g)        CO(g)         COS(g)        C(g)          N2(g)         NO(g)         N(g)          NH3(g)        NaCl(g)       Na(g)         NaOH(g)       KOH(g)        SO2(g)        SH(g)         S2(g)         SO(g)         S(g)          Fe(g)         Fe(OH)2(g)    FeO(g)        FeOH(g)       FeO2(g)       Ni(g)         NiS(g)        NiOH(g)       Ni(OH)2(g)    Mn(g)         MnH(g)        SiO(g)        SiO2(g)       Si(g)         PO(g)         Mg(g)         MgO(g)        MgOH(g)       Mg(OH)2(g)    MgS(g)        CrO2(g)       Cr(OH)2(g)    Cr(OH)3(g)    AlO(g)        AlOH(g)       Al(g)         Al(OH)3(g)    Al(OH)2(g)    AlOH(g)       CaO(g)        CaOH(g)       Ca(g)         Ca(OH)2(g)    
0630.00       1.0000E-2     7.1919E-1     1.1312E-5     1.3659E-6     1.6392E-4     8.2855E-11    4.0090E-18    1.2006E-13    5.3686E-15    1.2534E-13    6.0281E-18    2.3867E-25    4.5601E-30    2.7348E-1     1.0625E-18    2.1990E-7     1.8287E-9     8.6156E-60    7.0978E-3     4.9741E-21    2.0408E-37    8.1566E-12    3.6673E-11    2.6792E-23    1.2240E-19    8.8133E-20    5.7882E-5     5.7640E-14    2.5570E-11    3.9192E-13    2.7246E-20    5.5409E-34    9.6159E-17    2.5943E-36    1.9322E-30    2.2310E-37    1.3229E-29    5.1959E-27    1.4143E-23    7.6260E-18    6.4550E-33    3.6940E-30    1.8239E-40    3.2694E-39    5.1562E-70    4.0693E-40    1.3708E-39    7.0381E-45    1.3403E-36    2.9778E-24    7.6693E-40    3.8522E-36    6.3228E-29    7.3734E-26    5.3391E-56    1.3305E-40    2.2439E-62    1.0526E-17    6.7145E-36    1.3305E-40    3.6401E-55    4.9816E-43    5.9641E-52    1.5661E-29    
0630.00       3.0000E-2     6.8314E-1     9.9340E-6     1.1995E-6     1.0376E-4     5.2448E-11    2.1690E-18    3.5705E-13    1.5966E-14    3.7276E-13    3.5278E-18    9.3080E-26    1.6442E-30    3.0871E-1     7.1148E-18    2.2949E-7     1.9084E-9     8.3125E-60    8.0122E-3     3.3003E-21    1.2519E-37    2.1395E-11    8.6946E-12    5.4292E-24    4.3545E-20    1.8100E-20    2.2574E-5     3.1185E-14    8.5232E-12    1.4131E-13    9.0820E-21    1.6418E-34    8.7823E-17    8.3148E-37    1.0051E-30    7.7342E-38    4.4096E-30    1.7320E-27    8.2767E-24    7.8353E-18    1.9892E-33    1.8477E-30    5.6208E-41    1.0898E-39    1.4690E-70    1.7166E-40    4.2242E-40    2.3460E-45    7.2515E-37    2.8285E-24    2.3634E-40    1.2841E-36    5.5525E-29    1.1368E-25    1.6454E-56    6.6550E-41    6.3930E-63    1.6228E-17    5.8964E-36    6.6550E-41    9.5880E-56    2.1297E-43    1.4523E-52    1.1755E-29    
0640.00       1.0000E-2     7.1913E-1     1.3215E-5     1.7661E-6     1.9821E-4     1.2570E-10    8.3541E-18    1.4446E-13    6.7859E-15    1.5113E-13    1.3022E-17    7.5462E-25    1.7154E-29    2.7347E-1     1.1564E-18    2.8818E-7     2.5967E-9     7.5373E-59    7.0976E-3     1.1615E-20    8.4096E-37    8.8206E-12    6.5016E-11    7.6247E-23    2.7932E-19    2.7837E-19    8.9481E-5     1.1253E-13    5.3006E-11    8.3983E-13    7.4448E-20    2.7089E-33    1.9604E-16    1.4106E-35    7.5281E-30    1.2252E-36    5.1631E-29    1.9368E-26    3.9570E-23    1.5042E-17    2.8234E-32    1.3478E-29    1.1637E-39    1.9110E-38    9.5583E-69    2.1046E-39    7.7474E-39    5.0221E-44    6.3183E-36    7.7764E-24    4.7509E-39    2.0750E-35    2.0451E-28    1.8234E-25    6.0424E-55    7.4939E-40    3.1370E-61    1.8897E-17    2.8276E-35    7.4939E-40    4.2905E-54    3.3822E-42    6.0079E-51    5.7724E-29    
0640.00       3.0000E-2     6.8310E-1     1.1108E-5     1.4845E-6     1.3399E-4     8.4972E-11    4.4221E-18    4.1121E-13    1.9317E-14    4.3022E-13    7.7897E-18    3.2123E-25    6.4615E-30    3.0870E-1     6.5001E-18    2.8787E-7     2.5939E-9     6.6625E-59    8.0120E-3     8.0517E-21    5.1586E-37    2.1667E-11    2.2858E-11    2.0990E-23    1.3800E-19    5.8432E-20    3.8090E-5     5.9565E-14    1.7668E-11    3.1635E-13    2.4816E-20    7.5165E-34    1.7517E-16    4.4233E-36    3.7485E-30    4.3415E-37    1.7210E-29    6.4559E-27    2.3670E-23    1.6147E-17    8.3280E-33    6.3134E-30    3.4325E-40    6.3701E-39    2.4949E-69    1.0124E-39    2.2852E-39    1.6740E-44    3.3444E-36    7.3868E-24    1.4014E-39    6.9167E-36    1.7190E-28    2.7505E-25    1.7823E-55    3.5102E-40    8.1881E-62    2.8505E-17    2.3768E-35    3.5102E-40    9.9100E-55    1.2406E-42    1.2280E-51    3.7995E-29    
0650.00       1.0000E-2     7.1906E-1     1.5369E-5     2.2654E-6     2.3828E-4     1.8828E-10    1.7025E-17    1.7284E-13    8.5166E-15    1.8122E-13    2.7473E-17    2.3022E-24    6.1949E-29    2.7346E-1     1.2559E-18    3.7457E-7     3.6476E-9     6.1708E-58    7.0972E-3     2.6421E-20    3.3181E-36    9.5173E-12    1.1329E-10    2.1021E-22    6.2179E-19    8.4844E-19    1.3642E-4     2.1520E-13    1.0740E-10    1.7574E-12    1.9722E-19    1.2606E-32    3.9095E-16    7.2765E-35    2.8117E-29    6.3797E-36    1.9321E-28    6.9290E-26    1.0725E-22    2.9058E-17    1.1799E-31    4.7259E-29    7.0097E-39    1.0575E-37    1.6193E-67    1.0346E-38    4.1513E-38    3.3731E-43    2.8397E-35    1.9722E-23    2.7816E-38    1.0607E-34    6.3791E-28    4.3856E-25    6.3443E-54    4.0019E-39    4.0431E-60    3.3322E-17    1.1391E-34    4.0019E-39    4.6853E-53    2.1645E-41    5.6353E-50    2.0439E-28    
0650.00       3.0000E-2     7.1918E-1     1.3138E-5     1.9366E-6     1.7410E-4     1.3757E-10    9.0884E-18    4.4331E-13    2.1844E-14    4.6480E-13    1.7158E-17    1.0504E-24    2.4159E-29    2.7348E-1     6.0350E-18    3.2018E-7     3.1180E-9     4.5085E-58    7.0978E-3     1.7848E-20    1.9158E-36    2.2568E-11    5.1689E-11    7.0069E-23    3.8833E-19    1.7660E-19    6.2245E-5     1.1488E-13    3.5801E-11    6.8535E-13    6.5739E-20    3.3206E-33    3.6150E-16    2.2424E-35    1.3876E-29    2.3002E-36    6.4402E-29    2.3097E-26    6.6982E-23    3.4002E-17    3.3617E-32    2.1563E-29    1.9971E-39    3.5248E-38    3.9433E-68    5.5228E-39    1.1827E-38    1.1244E-43    1.5159E-35    1.9726E-23    7.9250E-39    3.5357E-35    5.4533E-28    7.0245E-25    1.8076E-54    1.8259E-39    9.8458E-61    5.3373E-17    9.7377E-35    1.8259E-39    9.7522E-54    7.2150E-42    1.0026E-50    1.2765E-28    
0660.00       1.0000E-2     7.1896E-1     1.7663E-5     2.7492E-6     2.8241E-4     2.7620E-10    3.3839E-17    2.0414E-13    1.0536E-14    2.1450E-13    5.6881E-17    6.8933E-24    2.1684E-28    2.7344E-1     1.3200E-18    4.7936E-7     4.8347E-9     4.6701E-57    7.0968E-3     5.9064E-20    1.2560E-35    1.0130E-11    1.9584E-10    5.6981E-22    1.3751E-18    2.5429E-18    2.0021E-4     3.8617E-13    1.9650E-10    3.4799E-12    4.8724E-19    5.5333E-32    7.6047E-16    3.5556E-34    1.0009E-28    3.1694E-35    7.1335E-28    2.3520E-25    2.9078E-22    5.6954E-17    4.6852E-31    1.5770E-28    3.9666E-38    5.5533E-37    2.4790E-66    4.6676E-38    2.0978E-37    2.1384E-42    1.2148E-34    4.8642E-23    1.4711E-37    5.0892E-34    1.8821E-27    1.0096E-24    6.0721E-53    1.9812E-38    4.6855E-59    5.6777E-17    4.3071E-34    1.9812E-38    4.8395E-52    1.3268E-40    4.9853E-49    7.0857E-28    
0660.00       3.0000E-2     7.1912E-1     1.5101E-5     2.3504E-6     2.0636E-4     2.0182E-10    1.8064E-17    5.2363E-13    2.7024E-14    5.5020E-13    3.5526E-17    3.1452E-24    8.4565E-29    2.7347E-1     6.3441E-18    4.0976E-7     4.1327E-9     3.4121E-57    7.0975E-3     3.9899E-20    7.2521E-36    2.4024E-11    8.9356E-11    1.8994E-22    8.5884E-19    5.2928E-19    9.1350E-5     2.0615E-13    6.5502E-11    1.3571E-12    1.6241E-19    1.4575E-32    7.0322E-16    1.0958E-34    4.9400E-29    1.1427E-35    2.3778E-28    7.8400E-26    1.8161E-22    6.6650E-17    1.3349E-31    7.1956E-29    1.1301E-38    1.8511E-37    6.0369E-67    2.4917E-38    5.9768E-38    7.1279E-43    6.4847E-35    4.8652E-23    4.1914E-38    1.6964E-34    1.6090E-27    1.6172E-24    1.7300E-53    9.0396E-39    1.1410E-59    9.0948E-17    3.6822E-34    9.0396E-39    1.0073E-52    4.4227E-41    8.8689E-50    4.4255E-28    
0670.00       1.0000E-2     7.1884E-1     2.0184E-5     3.2774E-6     3.3232E-4     3.9973E-10    6.5850E-17    2.3948E-13    1.2928E-14    2.5219E-13    1.1535E-16    2.0047E-23    7.3254E-28    2.7342E-1     1.3754E-18    6.0784E-7     6.2781E-9     3.3155E-56    7.0963E-3     1.2913E-19    4.5700E-35    1.0733E-11    3.3389E-10    1.5049E-21    2.9842E-18    7.4059E-18    2.8853E-4     6.7345E-13    3.4591E-10    6.6944E-12    1.1598E-18    2.3161E-31    1.4485E-15    1.6545E-33    3.4227E-28    1.5012E-34    2.5497E-27    7.6677E-25    7.7112E-22    1.1037E-16    1.7817E-30    5.0620E-28    2.1264E-37    2.7743E-36    3.4843E-65    1.9939E-37    1.0080E-36    1.2829E-41    4.9709E-34    1.1680E-22    7.3126E-37    2.3211E-33    5.3471E-27    2.2573E-24    5.4023E-52    9.2913E-38    5.0102E-58    9.4808E-17    1.5568E-33    9.2913E-38    4.6805E-51    7.7291E-40    4.1413E-48    2.3771E-27    
0670.00       3.0000E-2     7.1905E-1     1.7256E-5     2.8020E-6     2.4285E-4     2.9210E-10    3.5154E-17    6.1433E-13    3.3163E-14    6.4693E-13    7.2044E-17    9.1470E-24    2.8569E-28    2.7346E-1     6.6108E-18    5.1960E-7     5.3668E-9     2.4225E-56    7.0973E-3     8.7235E-20    2.6387E-35    2.5456E-11    1.5235E-10    5.0164E-22    1.8639E-18    1.5414E-18    1.3165E-4     3.5952E-13    1.1530E-10    2.6108E-12    3.8661E-19    6.1005E-32    1.3396E-15    5.0987E-34    1.6892E-28    5.4126E-35    8.4990E-28    2.5559E-25    4.8163E-22    1.2917E-16    5.0761E-31    2.3097E-28    6.0582E-38    9.2476E-37    8.4847E-66    1.0644E-37    2.8719E-37    4.2762E-42    2.6537E-34    1.1684E-22    2.0834E-37    7.7371E-34    4.5716E-27    3.6162E-24    1.5391E-52    4.2395E-38    1.2200E-58    1.5188E-16    1.3310E-33    4.2395E-38    9.7417E-52    2.5764E-40    7.3671E-49    1.4847E-27    
0680.00       1.0000E-2     7.2078E-1     2.3039E-5     3.8975E-6     3.9005E-4     5.7353E-10    1.2586E-16    2.7826E-13    1.5691E-14    2.9368E-13    2.2946E-16    5.6524E-23    2.3886E-27    2.7135E-1     1.4273E-18    7.5944E-7     8.0286E-9     2.2046E-55    7.0425E-3     2.7494E-19    1.5950E-34    1.1354E-11    5.6102E-10    3.8639E-21    6.3427E-18    1.6420E-17    4.1159E-4     1.1571E-12    5.9896E-10    1.2637E-11    2.6918E-18    9.2856E-31    2.7142E-15    7.3528E-33    1.1296E-27    6.7885E-34    8.7752E-27    2.4133E-24    1.9898E-21    2.1041E-16    6.5109E-30    1.5714E-27    1.0841E-36    1.3213E-35    4.5267E-64    8.1712E-37    4.6231E-36    7.3009E-41    1.9540E-33    2.7420E-22    3.4660E-36    1.0120E-32    1.4769E-26    4.9501E-24    4.5044E-51    4.1675E-37    4.9928E-57    1.5662E-16    5.4319E-33    4.1675E-37    4.2270E-50    4.2737E-39    3.2261E-47    7.7074E-27    
0680.00       3.0000E-2     7.1897E-1     1.9650E-5     3.3242E-6     2.8446E-4     4.1827E-10    6.7107E-17    7.1749E-13    4.0459E-14    7.5724E-13    1.4309E-16    2.5770E-23    9.3114E-28    2.7344E-1     6.8846E-18    6.5438E-7     6.9180E-9     1.6243E-55    7.0969E-3     1.8636E-19    9.2443E-35    2.6935E-11    2.5578E-10    1.2880E-21    3.9552E-18    4.3487E-18    1.8765E-4     6.1694E-13    1.9965E-10    4.9263E-12    8.9727E-19    2.4473E-31    2.5035E-15    2.2664E-33    5.5693E-28    2.4471E-34    2.9250E-27    8.0443E-25    1.2408E-21    2.4545E-16    1.8557E-30    7.1645E-28    3.0900E-37    4.4045E-36    1.1032E-64    4.3569E-37    1.3177E-36    2.4336E-41    1.0418E-33    2.7351E-22    9.8788E-37    3.3734E-33    1.2596E-26    7.8982E-24    1.2838E-51    1.9000E-37    1.2168E-57    2.4989E-16    4.6329E-33    1.9000E-37    8.8084E-51    1.4246E-39    5.7484E-48    4.8062E-27    
0690.00       1.0000E-2     7.2100E-1     2.6005E-5     4.4407E-6     4.5207E-4     8.0789E-10    2.3524E-16    3.2135E-13    1.8906E-14    3.3992E-13    4.4816E-16    1.5630E-22    7.5666E-27    2.7092E-1     1.4503E-18    9.4321E-7     9.8964E-9     1.3812E-54    7.0314E-3     5.7739E-19    5.3852E-34    1.1891E-11    9.3428E-10    9.7536E-21    1.3348E-17    3.4423E-17    5.6979E-4     1.8917E-12    9.6086E-10    2.2842E-11    5.9158E-18    3.5455E-30    4.9684E-15    3.1192E-32    3.5760E-27    2.9441E-33    2.9722E-26    7.2701E-24    5.1039E-21    4.0292E-16    2.2789E-29    4.6774E-27    5.2420E-36    6.0125E-35    5.4001E-63    3.1222E-36    2.0176E-35    3.9506E-40    7.3532E-33    6.2666E-22    1.5152E-35    4.1840E-32    3.8907E-26    1.0441E-23    3.4768E-50    1.7554E-36    4.5583E-56    2.5092E-16    1.7957E-32    1.7554E-36    3.6300E-49    2.2710E-38    2.3875E-46    2.4432E-26    
0690.00       3.0000E-2     7.1886E-1     2.2299E-5     3.9251E-6     3.3173E-4     5.9283E-10    1.2577E-16    8.3433E-13    4.9085E-14    8.8255E-13    2.7859E-16    7.0431E-23    2.9326E-27    2.7342E-1     7.1655E-18    8.1872E-7     8.8546E-9     1.0311E-54    7.0964E-3     3.8938E-19    3.1235E-34    2.8458E-11    4.2314E-10    3.2185E-21    8.2144E-18    1.1901E-17    2.6466E-4     1.0425E-12    3.4030E-10    9.1252E-12    2.0326E-18    9.4266E-31    4.5940E-15    9.6424E-33    1.7731E-27    1.0582E-33    9.7092E-27    2.4480E-24    3.1092E-21    4.5774E-16    6.5335E-30    2.1508E-27    1.5028E-36    2.0042E-35    1.3315E-63    1.7119E-36    5.7843E-36    1.3169E-40    3.9313E-33    6.2480E-22    4.4776E-36    1.4088E-32    3.3702E-26    1.6866E-23    1.0069E-50    8.1535E-37    1.1354E-56    4.0533E-16    1.5554E-32    8.1535E-37    7.4683E-50    7.4940E-39    4.2247E-47    1.5035E-26    
0700.00       1.0000E-2     7.2229E-1     2.8070E-5     4.8241E-6     5.5636E-4     1.2018E-9     4.2316E-16    3.5302E-13    2.1641E-14    3.7427E-13    8.7806E-16    4.5742E-22    2.4213E-26    2.6928E-1     1.2389E-18    1.1102E-6     1.1535E-8     7.5023E-54    6.9889E-3     1.2364E-18    1.7523E-33    1.1662E-11    1.6711E-9     2.4005E-20    2.8154E-17    7.2335E-17    8.4933E-4     2.9796E-12    1.5129E-9     4.2266E-11    1.2680E-17    1.2210E-29    8.7607E-15    1.2420E-31    1.0497E-26    1.2501E-32    9.7360E-26    2.1194E-23    1.3051E-20    7.9319E-16    7.3710E-29    1.2661E-26    2.3200E-35    2.6190E-34    5.5055E-62    1.3013E-35    8.0862E-35    2.0370E-39    2.6095E-32    1.4012E-21    6.0668E-35    1.6589E-31    9.5560E-26    2.1132E-23    2.4222E-49    6.6516E-36    3.5813E-55    3.8878E-16    5.4987E-32    6.6516E-36    2.5818E-48    9.9263E-38    1.4079E-45    6.6117E-26    
0700.00       3.0000E-2     7.1872E-1     2.5223E-5     4.6138E-6     3.8523E-4     8.3209E-10    2.3159E-16    9.6618E-13    5.9230E-14    1.0244E-12    5.3216E-16    1.8698E-22    8.9376E-27    2.7340E-1     7.4535E-18    1.0179E-6     1.1257E-8     6.2114E-54    7.0958E-3     7.9649E-19    1.0194E-33    3.0027E-11    6.9023E-10    7.8370E-21    1.6712E-17    3.1637E-17    3.6953E-4     1.7357E-12    5.7134E-10    1.6606E-11    4.4990E-18    3.4925E-30    8.2839E-15    3.9341E-32    5.4591E-27    4.3849E-33    3.1131E-26    7.2133E-24    7.5873E-21    8.3841E-16    2.2188E-29    6.2574E-27    6.9836E-36    8.7298E-35    1.4965E-62    6.4685E-36    2.4340E-35    6.7898E-40    1.4282E-32    1.3943E-21    1.9437E-35    5.6460E-32    8.7671E-26    3.5250E-23    7.4442E-50    3.3564E-36    9.9394E-56    6.4852E-16    5.0448E-32    3.3564E-36    5.9539E-49    3.7584E-38    2.9320E-46    4.5517E-26    
0710.00       1.0000E-2     7.2184E-1     3.0294E-5     5.4902E-6     6.9213E-4     1.7974E-9     7.4957E-16    3.8957E-13    2.4857E-14    4.1397E-13    1.6827E-15    1.2881E-21    7.4681E-26    2.6914E-1     1.0814E-18    1.3132E-6     1.4166E-8     3.9393E-53    6.9853E-3     2.5875E-18    5.5310E-33    1.1505E-11    2.9410E-9     5.6716E-20    5.7078E-17    1.4612E-16    1.3013E-3     4.8616E-12    2.5840E-9     8.0235E-11    2.7887E-17    4.0835E-29    1.5195E-14    4.7633E-31    2.9964E-26    5.0820E-32    2.9882E-25    6.0874E-23    3.1391E-20    1.4751E-15    2.3155E-28    3.3487E-26    9.8828E-35    1.0940E-33    5.2992E-61    5.5242E-35    3.1287E-34    1.0028E-38    8.9432E-32    3.0562E-21    2.4581E-34    6.4248E-31    2.3283E-25    4.2532E-23    1.6291E-48    2.4779E-35    2.7186E-54    6.0361E-16    1.6601E-31    2.4779E-35    1.6768E-47    4.0208E-37    7.6531E-45    1.6756E-25    
0710.00       3.0000E-2     7.1855E-1     2.8440E-5     5.4000E-6     4.4557E-4     1.1571E-9     4.1931E-16    1.1144E-12    7.1104E-14    1.1842E-12    9.9810E-16    4.8275E-22    2.6396E-26    2.7336E-1     7.7485E-18    1.2579E-6     1.4217E-8     3.5587E-53    7.0949E-3     1.5964E-18    3.2183E-33    3.1640E-11    1.1108E-9     1.8614E-20    3.3334E-17    8.1790E-17    5.1097E-4     2.8493E-12    9.4547E-10    2.9711E-11    9.7392E-18    1.2466E-29    1.4689E-14    1.5419E-31    1.6278E-26    1.7444E-32    9.6561E-26    2.0609E-23    1.8050E-20    1.5094E-15    7.2790E-29    1.7667E-26    3.1068E-35    3.6468E-34    1.5711E-61    2.3542E-35    9.8355E-35    3.3427E-39    5.0028E-32    3.0423E-21    8.0958E-35    2.1751E-31    2.2200E-25    7.2164E-23    5.2014E-49    1.3277E-35    8.1861E-55    1.0241E-15    1.5829E-31    1.3277E-35    4.4748E-48    1.8008E-37    1.9262E-45    1.3354E-25    
0720.00       1.0000E-2     7.2122E-1     3.2630E-5     6.2252E-6     8.5580E-4     2.6583E-9     1.3071E-15    4.2861E-13    2.8433E-14    4.5652E-13    3.1663E-15    3.5230E-21    2.2323E-25    2.6894E-1     9.4751E-19    1.5459E-6     1.7298E-8     1.9758E-52    6.9800E-3     5.3036E-18    1.6910E-32    1.1352E-11    5.0964E-9     1.3087E-19    1.1348E-16    2.8953E-16    1.9694E-3     7.8244E-12    4.3474E-9     1.4958E-10    6.0002E-17    1.3203E-28    2.5945E-14    1.7590E-30    8.3043E-26    1.9856E-31    8.8882E-25    1.6971E-22    7.3662E-20    2.6955E-15    7.0457E-28    8.6209E-26    4.0426E-34    4.3906E-33    4.7896E-60    2.2518E-34    1.1659E-33    4.7230E-38    2.9614E-31    6.5228E-21    9.5784E-34    2.3954E-30    5.5331E-25    8.3936E-23    1.0390E-47    8.8994E-35    1.9509E-53    9.2556E-16    4.8596E-31    8.8994E-35    1.0336E-46    1.5664E-36    3.9691E-44    4.1378E-25    
0720.00       3.0000E-2     7.2042E-1     3.2050E-5     6.3094E-6     5.1447E-4     1.5980E-9     7.4792E-16    1.2740E-12    8.4512E-14    1.3569E-12    1.8425E-15    1.2146E-21    7.5673E-26    2.7128E-1     8.0236E-18    1.5333E-6     1.7704E-8     1.9270E-52    7.0408E-3     3.1276E-18    9.8053E-33    3.3297E-11    1.7662E-9     4.3170E-20    6.5347E-17    1.6673E-16    7.0062E-4     4.6198E-12    1.5430E-9     5.2324E-11    2.0639E-17    4.2912E-29    2.5699E-14    5.8142E-31    4.7118E-26    6.6745E-32    2.9014E-25    5.7166E-23    4.1977E-20    2.6815E-15    2.3093E-28    4.8504E-26    1.3250E-34    1.4635E-33    1.5436E-60    8.2759E-35    3.8214E-34    1.5743E-38    1.6945E-31    6.5157E-21    3.2396E-34    8.0686E-31    5.4918E-25    1.4544E-22    3.4413E-48    5.0598E-35    6.3537E-54    1.6037E-15    4.8234E-31    5.0598E-35    3.1744E-47    8.2579E-37    1.1986E-44    3.8081E-25    
0730.00       1.0000E-2     7.2034E-1     3.5075E-5     7.0326E-6     1.0520E-3     3.8895E-9     2.2452E-15    4.7012E-13    3.2390E-14    5.0191E-13    5.8545E-15    9.3700E-21    6.4745E-25    2.6865E-1     8.3299E-19    1.8114E-6     2.1001E-8     9.4830E-52    6.9725E-3     1.0655E-17    5.0136E-32    1.1202E-11    8.7014E-9     2.9522E-19    2.2142E-16    5.6310E-16    2.9453E-3     1.2428E-11    7.2092E-9     2.7405E-10    1.2642E-16    4.1326E-28    4.3634E-14    6.2643E-30    2.2370E-25    7.4676E-31    2.5654E-24    4.5982E-22    1.6880E-19    4.8425E-15    2.0794E-27    2.1625E-25    1.5906E-33    1.6956E-32    4.0756E-59    8.8289E-34    4.1908E-33    2.1319E-37    9.4883E-31    1.3633E-20    3.5954E-33    8.6113E-30    1.2836E-24    1.6252E-22    6.2976E-47    3.0858E-34    1.3265E-52    1.4022E-15    1.3809E-30    3.0858E-34    6.0610E-46    5.8786E-36    1.9678E-43    9.9655E-25    
0730.00       3.0000E-2     7.2214E-1     3.5162E-5     7.0502E-6     6.0813E-4     2.2484E-9     1.2979E-15    1.4170E-12    9.7626E-14    1.5128E-12    3.3843E-15    3.1233E-21    2.1582E-25    2.6924E-1     7.5510E-18    1.8154E-6     2.1047E-8     9.5038E-52    6.9878E-3     6.1584E-18    2.8978E-32    3.3768E-11    2.9005E-9     9.8407E-20    1.2800E-16    3.2551E-16    9.8177E-4     7.1844E-12    2.4031E-9     9.1350E-11    4.2139E-17    1.3775E-28    4.3743E-14    2.0881E-30    1.2931E-25    2.4892E-31    8.5512E-25    1.5328E-22    9.7580E-20    4.8546E-15    6.9314E-28    1.2501E-25    5.3020E-34    5.6521E-33    1.3586E-59    2.9430E-34    1.3969E-33    7.1064E-38    5.4849E-31    1.3667E-20    1.1985E-33    2.8704E-30    1.2868E-24    2.8256E-22    2.0992E-47    1.7838E-34    4.4217E-53    2.4378E-15    1.3843E-30    1.7838E-34    2.0203E-46    3.3982E-36    6.5593E-44    9.9904E-25    
0740.00       1.0000E-2     7.1912E-1     3.7624E-5     7.9155E-6     1.2859E-3     5.6325E-9     3.8008E-15    5.1398E-13    3.6740E-14    5.5003E-13    1.0643E-14    2.4261E-20    1.8244E-24    2.6824E-1     7.3434E-19    2.1127E-6     2.5356E-8     4.3625E-51    6.9618E-3     2.0997E-17    1.4433E-31    1.1049E-11    1.4647E-8     6.5164E-19    4.2432E-16    1.0757E-15    4.3549E-3     1.9491E-11    1.1790E-8     4.9380E-10    2.6102E-16    1.2539E-27    7.2313E-14    2.1546E-29    5.8634E-25    2.7077E-30    7.1936E-24    1.2122E-21    3.7810E-19    8.5578E-15    5.9598E-27    5.2908E-25    6.0292E-33    6.3112E-32    3.2731E-58    3.3346E-33    1.4552E-32    9.2390E-37    2.9450E-30    2.7922E-20    1.3020E-32    2.9893E-29    2.9096E-24    3.0893E-22    3.6351E-46    1.0344E-33    8.5650E-52    2.0993E-15    3.8129E-30    1.0344E-33    3.3874E-45    2.1282E-35    9.3429E-43    2.3429E-24    
0740.00       3.0000E-2     7.2168E-1     3.7758E-5     7.9437E-6     7.4371E-4     3.2577E-9     2.1983E-15    1.5524E-12    1.1096E-13    1.6613E-12    6.1558E-15    8.0870E-21    6.0815E-25    2.6909E-1     6.6775E-18    2.1194E-6     2.5436E-8     4.3764E-51    6.9840E-3     1.2142E-17    8.3461E-32    3.3378E-11    4.8824E-9     2.1721E-19    2.4542E-16    6.2217E-16    1.4516E-3     1.1273E-11    3.9300E-9     1.6460E-10    8.7008E-17    4.1796E-28    7.2571E-14    7.1819E-30    3.3913E-25    9.0257E-31    2.3979E-24    4.0407E-22    2.1868E-19    8.5884E-15    1.9866E-27    3.0601E-25    2.0097E-33    2.1038E-32    1.0910E-58    1.1116E-33    4.8506E-33    3.0797E-37    1.7034E-30    2.8022E-20    4.3401E-33    9.9644E-30    2.9200E-24    5.3795E-22    1.2117E-46    5.9830E-34    2.8550E-52    3.6555E-15    3.8265E-30    5.9830E-34    1.1292E-45    1.2309E-35    3.1143E-43    2.3513E-24    
0750.00       1.0000E-2     7.1723E-1     3.7460E-5     7.4304E-6     1.5738E-3     8.5332E-9     6.1192E-15    5.2078E-13    3.8584E-14    5.5863E-13    1.9731E-14    7.0706E-20    5.3739E-24    2.6759E-1     4.8595E-19    2.2817E-6     2.5484E-8     1.6676E-50    6.9450E-3     4.3642E-17    4.0379E-31    9.7704E-12    2.6298E-8     1.4591E-18    8.5790E-16    2.1684E-15    6.6197E-3     2.6208E-11    1.5407E-8     8.4683E-10    4.7571E-16    3.3143E-27    1.1393E-13    6.9133E-29    1.3927E-24    9.8272E-30    2.1050E-23    3.0051E-21    9.2125E-19    1.7156E-14    1.5454E-26    1.1341E-24    2.0518E-32    2.2674E-31    2.1529E-57    1.2875E-32    4.5482E-32    3.8503E-36    8.5513E-30    5.6062E-20    3.8146E-32    9.6879E-29    5.7914E-24    5.3690E-22    1.7986E-45    2.9084E-33    4.3990E-51    2.8920E-15    9.1972E-30    2.9084E-33    1.6187E-44    6.4269E-35    3.5454E-42    4.8164E-24    
0750.00       3.0000E-2     7.2095E-1     3.7655E-5     7.4690E-6     9.5609E-4     4.9394E-9     3.5420E-15    1.5779E-12    1.1691E-13    1.6926E-12    1.1421E-14    2.3569E-20    1.7913E-24    2.6886E-1     4.4401E-18    2.2926E-6     2.5606E-8     1.6755E-50    6.9780E-3     2.5257E-17    2.3368E-31    2.9610E-11    9.2004E-9     4.8636E-19    4.9660E-16    1.2552E-15    2.2066E-3     1.5170E-11    5.1357E-9     2.8228E-10    1.5857E-16    1.1048E-27    1.1452E-13    2.3044E-29    8.0616E-25    3.2757E-30    7.0166E-24    1.0017E-21    5.3326E-19    1.7245E-14    5.1512E-27    6.5648E-25    6.8394E-33    7.5580E-32    7.1765E-58    4.2916E-33    1.5161E-32    1.2834E-36    4.9499E-30    5.6353E-20    1.2715E-32    3.2293E-29    5.8215E-24    9.3718E-22    5.9955E-46    1.6836E-33    1.4663E-51    5.0482E-15    9.2450E-30    1.6836E-33    5.3957E-45    3.7202E-35    1.1818E-42    4.8415E-24    
