T/K           P/MPa         H2O(g)        H2(g)         H2S(g)        HCl(g)        HF(g)         H(g)          HCOOH(g;cis)  HCOOH(g;trans)              HCOOH(g)      OH(g)         O2(g)         O(g)          CO2(g)        CH4(g)        CO(g)         COS(g)        C(g)          N2(g)         NO(g)         N(g)          NH3(g)        NaCl(g)       Na(g)         NaOH(g)       KOH(g)        SO2(g)        SH(g)         S2(g)         SO(g)         S(g)          Fe(g)         Fe(OH)2(g)    FeO(g)        FeOH(g)       FeO2(g)       Ni(g)         NiS(g)        NiOH(g)       Ni(OH)2(g)    Mn(g)         MnH(g)        SiO(g)        SiO2(g)       Si(g)         PO(g)         Mg(g)         MgO(g)        MgOH(g)       Mg(OH)2(g)    MgS(g)        CrO2(g)       Cr(OH)2(g)    Cr(OH)3(g)    AlO(g)        AlOH(g)       Al(g)         Al(OH)3(g)    Al(OH)2(g)    AlOH(g)       CaO(g)        CaOH(g)       Ca(g)         Ca(OH)2(g)    
0570.00       1.0000E-2     5.8705E-1     7.1411E-2     1.9710E-2     5.9856E-5     3.4218E-6     3.8405E-18    5.2848E-10    1.6959E-11    5.4524E-10    2.0565E-22    2.1311E-37    2.7776E-38    2.3424E-1     7.8702E-2     6.6685E-4     1.4742E-5     1.6040E-57    8.1336E-3     8.0235E-28    1.5782E-41    1.2312E-5     1.1149E-12    3.4276E-24    4.2449E-22    1.5598E-22    2.9169E-14    3.8809E-13    3.9061E-12    4.7981E-19    1.4261E-22    9.0031E-35    2.1324E-19    9.3917E-42    8.8620E-33    3.4391E-47    2.9850E-34    7.2471E-31    1.8435E-29    6.4242E-25    2.2341E-34    5.8118E-29    1.4906E-41    2.2071E-44    7.0121E-70    6.9067E-42    2.5588E-40    1.2510E-50    5.2015E-39    3.8062E-27    3.5114E-40    1.3529E-42    1.2416E-29    5.4236E-28    1.6715E-61    6.1529E-42    3.7136E-64    4.0469E-20    1.3472E-38    6.1529E-42    1.7541E-61    1.3246E-45    1.8154E-53    1.5672E-32    
0570.00       3.0000E-2     6.0355E-1     4.3104E-2     2.0390E-2     9.0092E-5     3.5180E-6     1.7227E-18    9.5946E-10    3.0789E-11    9.8989E-10    1.5712E-22    2.0609E-37    1.5770E-38    2.3485E-1     8.9180E-2     3.9252E-4     1.4872E-5     5.5431E-58    8.4116E-3     8.0240E-28    9.2661E-42    1.7614E-5     3.7162E-13    3.4049E-25    9.6651E-23    3.5514E-23    4.8346E-14    2.9835E-13    3.8246E-12    4.6690E-19    8.1472E-23    1.6213E-35    2.0174E-19    2.8808E-42    3.6578E-33    1.7968E-47    5.8055E-35    2.4157E-31    8.2181E-30    6.5640E-25    4.3451E-35    1.5210E-29    2.4239E-42    6.1128E-45    6.6941E-71    6.8466E-43    5.4936E-41    4.5749E-51    2.5596E-39    4.2930E-27    1.2920E-40    5.8856E-43    9.7804E-30    9.7927E-28    4.6987E-62    2.3275E-42    6.1288E-65    8.0424E-20    1.1680E-38    2.3275E-42    6.6967E-62    6.8049E-46    4.0689E-54    1.8454E-32    
0580.00       1.0000E-2     5.7814E-1     8.2293E-2     1.9594E-2     5.7359E-5     4.0146E-6     9.1688E-18    6.3612E-10    2.1676E-11    6.5752E-10    5.2983E-22    9.2237E-37    1.4395E-37    2.3553E-1     7.5364E-2     9.0457E-4     1.6770E-5     2.1344E-56    8.0864E-3     2.3206E-27    8.8387E-41    1.2610E-5     2.5305E-12    1.7806E-23    1.6956E-21    6.3697E-22    4.0148E-14    6.5217E-13    5.5021E-12    9.5367E-19    3.6938E-22    6.3141E-34    5.2080E-19    7.7335E-41    4.7449E-32    2.9578E-46    2.0705E-33    3.6212E-30    8.5730E-29    1.9626E-24    1.4334E-33    2.9194E-28    1.3916E-40    1.9075E-43    2.3297E-68    7.6197E-41    2.0547E-39    1.3752E-49    3.3700E-38    1.2058E-26    2.4003E-39    1.0300E-41    4.8372E-29    1.5320E-27    3.2000E-60    4.9097E-41    8.9174E-63    8.1120E-20    7.5930E-38    4.9097E-41    2.9323E-60    1.1030E-44    2.4296E-52    6.2309E-32    
0580.00       3.0000E-2     5.9784E-1     5.0078E-2     2.0313E-2     1.1389E-4     4.1514E-6     4.1295E-18    1.1620E-9     3.9596E-11    1.2011E-9     4.0549E-22    8.8779E-37    8.1537E-38    2.3567E-1     8.7037E-2     5.3264E-4     1.6823E-5     7.3962E-57    8.3806E-3     2.3177E-27    5.1950E-41    1.8282E-5     8.4351E-13    1.3463E-24    2.9436E-22    1.1058E-22    6.5834E-14    5.0040E-13    5.3231E-12    9.2028E-19    2.0976E-22    1.1449E-34    4.9780E-19    2.3828E-41    1.9754E-32    1.5486E-46    4.0512E-34    1.2071E-30    3.8513E-29    2.0243E-24    2.8047E-34    7.7180E-29    2.6444E-41    6.1592E-44    2.6051E-69    1.1110E-41    4.0952E-40    4.6575E-50    1.5421E-38    1.2668E-26    8.1500E-40    4.4756E-42    3.8372E-29    2.7903E-27    9.3565E-61    1.9396E-41    1.5344E-63    1.6894E-19    6.8873E-38    1.9396E-41    8.8950E-61    4.5208E-45    4.3371E-53    5.8635E-32    
0590.00       1.0000E-2     5.6847E-1     9.4121E-2     1.9467E-2     5.4893E-5     4.6764E-6     2.1229E-17    7.5888E-10    2.7404E-11    7.8592E-10    1.3213E-21    3.8059E-36    7.0637E-37    2.3688E-1     7.1720E-2     1.2138E-3     1.9028E-5     2.5985E-55    8.0351E-3     6.4779E-27    4.6684E-40    1.2841E-5     5.5830E-12    8.7534E-23    6.4646E-21    2.4811E-21    5.4889E-14    1.0777E-12    7.6952E-12    1.8578E-18    9.2862E-22    4.1265E-33    1.2277E-18    5.9074E-40    2.3881E-31    2.3582E-45    1.3414E-32    1.7122E-29    3.7730E-28    5.7540E-24    8.6119E-33    1.3827E-27    1.2025E-39    1.5315E-42    6.8566E-67    7.7334E-40    1.5356E-38    1.3935E-48    2.0462E-37    3.6671E-26    1.5388E-38    7.3194E-41    1.7946E-28    4.1649E-27    5.5395E-59    3.6442E-40    1.9198E-61    1.5838E-19    4.0263E-37    3.6442E-40    4.4544E-59    8.5345E-44    2.9745E-51    2.3597E-31    
0590.00       3.0000E-2     5.9786E-1     5.8029E-2     1.9852E-2     1.0265E-4     4.9182E-6     9.6239E-18    1.3775E-9     4.9744E-11    1.4266E-9     1.0218E-21    3.6915E-36    4.0165E-37    2.3247E-1     8.2751E-2     6.9830E-4     1.8106E-5     8.7636E-56    8.1904E-3     6.4412E-27    2.7213E-40    1.8829E-5     1.8610E-12    7.0738E-24    1.2120E-21    4.6515E-22    8.8058E-14    8.0809E-13    7.0172E-12    1.7472E-18    5.1198E-22    7.7394E-34    1.2393E-18    1.8900E-40    1.0391E-31    1.2870E-45    2.7032E-33    5.7075E-30    1.7640E-28    6.2411E-24    1.7356E-33    3.7898E-28    2.3498E-40    5.1051E-43    7.8545E-68    9.5692E-41    3.0008E-39    4.6451E-49    9.2761E-38    3.8568E-26    4.9734E-39    3.1865E-41    1.4451E-28    7.7805E-27    1.4151E-59    1.2661E-40    2.8750E-62    2.9616E-19    3.2453E-37    1.2661E-40    1.4834E-59    3.8653E-44    5.8068E-52    2.4793E-31    
0600.00       1.0000E-2     5.5807E-1     1.0685E-1     1.9331E-2     5.2461E-5     5.4097E-6     4.7735E-17    8.9738E-10    3.4275E-11    9.3117E-10    3.1951E-21    1.5013E-35    3.2915E-36    2.3829E-1     6.7780E-2     1.6115E-3     2.1537E-5     2.9055E-54    7.9796E-3     1.7488E-26    2.3323E-39    1.2999E-5     1.1989E-11    4.0836E-22    2.3580E-20    9.2403E-21    7.4614E-14    1.7530E-12    1.0695E-11    3.5522E-18    2.2698E-21    2.5075E-32    2.7829E-18    4.1786E-39    1.1269E-30    1.7403E-44    8.1414E-32    7.6828E-29    1.5755E-27    1.6220E-23    4.8594E-32    6.1899E-27    9.6526E-39    1.1466E-41    1.7978E-65    7.2485E-39    1.0718E-37    1.3071E-47    1.1679E-36    1.0728E-25    9.2822E-38    4.8719E-40    6.3540E-28    1.0916E-26    8.7137E-58    2.5247E-39    3.7244E-60    3.0156E-19    2.0143E-36    2.5247E-39    6.1783E-58    6.1578E-43    3.3453E-50    8.5321E-31    
0600.00       3.0000E-2     5.9106E-1     6.6538E-2     1.9752E-2     9.9040E-5     5.7295E-6     2.1748E-17    1.6417E-9     6.2704E-11    1.7035E-9     2.4758E-21    1.4476E-35    1.8660E-36    2.3334E-1     8.0085E-2     9.2788E-4     2.0347E-5     9.8362E-55    8.1497E-3     1.7354E-26    1.3608E-39    1.9367E-5     3.9965E-12    3.2850E-23    4.4096E-21    1.7280E-21    1.1804E-13    1.3105E-12    9.5982E-12    3.3043E-18    1.2415E-21    4.7461E-33    2.8464E-18    1.3451E-39    4.9585E-31    9.5283E-45    1.6539E-32    2.5609E-29    7.4403E-28    1.7806E-23    9.8720E-33    1.7188E-27    1.8918E-39    3.8220E-42    2.0717E-66    8.9843E-40    2.1007E-38    4.3569E-48    5.3211E-37    1.1362E-25    2.9850E-38    2.1179E-40    5.1602E-28    2.0608E-26    2.2272E-58    8.8201E-40    5.5972E-61    5.6932E-19    1.6359E-36    8.8201E-40    2.0594E-58    2.8055E-43    6.5564E-51    9.0365E-31    
0610.00       1.0000E-2     5.4701E-1     1.2014E-1     2.0670E-2     6.5326E-5     6.2167E-6     1.0426E-16    1.0473E-9     4.2233E-11    1.0889E-9     7.5119E-21    5.7026E-35    1.4638E-35    2.3921E-1     6.2865E-2     2.1082E-3     2.6147E-5     2.9751E-53    7.8889E-3     4.5755E-26    1.1029E-38    1.3009E-5     2.5095E-11    1.3875E-21    6.3207E-20    3.0179E-20    1.0950E-13    3.0303E-12    1.7241E-11    7.2254E-18    5.8348E-21    1.3104E-31    5.6142E-18    2.5383E-38    4.6155E-30    1.1053E-43    4.2999E-31    3.2797E-28    5.8009E-27    4.0875E-23    2.3916E-31    2.4286E-26    7.2062E-38    8.0319E-41    4.2027E-64    6.2758E-38    6.9926E-37    1.1391E-46    6.2777E-36    3.0245E-25    5.6937E-37    3.0512E-39    2.1493E-27    2.7631E-26    1.3657E-56    1.7854E-38    7.1250E-59    6.1258E-19    1.0406E-35    1.7854E-38    7.8595E-57    4.1520E-42    3.4621E-49    2.9521E-30    
0610.00       3.0000E-2     5.8349E-1     7.5803E-2     1.9651E-2     9.5535E-5     6.6313E-6     4.7814E-17    1.9423E-9     7.8324E-11    2.0195E-9     5.8241E-21    5.4327E-35    8.2486E-36    2.3436E-1     7.7216E-2     1.2218E-3     2.2832E-5     1.0199E-53    8.1091E-3     4.5278E-26    6.4559E-39    1.9832E-5     8.3650E-12    1.4504E-22    1.5368E-20    6.1450E-21    1.5719E-13    2.0940E-12    1.3048E-11    6.1352E-18    2.9306E-21    2.7341E-32    6.3368E-18    8.9531E-39    2.2398E-30    6.5909E-44    9.5124E-32    1.0932E-28    2.9848E-27    4.8919E-23    5.2908E-32    7.3919E-27    1.4209E-38    2.6773E-41    4.9016E-65    7.8397E-39    1.3788E-37    3.7970E-47    2.8790E-36    3.2262E-25    1.6916E-37    1.3224E-39    1.7633E-27    5.2725E-26    3.2041E-57    5.7630E-39    9.8879E-60    1.0697E-18    7.8123E-36    5.7630E-39    2.6198E-57    1.9041E-42    6.8263E-50    3.1490E-30    
0620.00       1.0000E-2     5.3168E-1     1.3300E-1     2.6354E-2     1.0526E-4     7.0502E-6     2.2079E-16    1.2075E-9     5.1318E-11    1.2580E-9     1.7130E-20    2.0870E-34    6.2227E-35    2.4125E-1     5.6997E-2     2.7392E-3     3.8222E-5     2.8235E-52    7.8064E-3     1.1643E-25    4.9628E-38    1.2791E-5     5.1260E-11    3.4553E-21    1.2477E-19    8.6822E-20    1.9307E-13    6.1871E-12    4.0024E-11    1.7422E-17    1.7597E-20    5.2213E-31    8.8545E-18    1.1733E-37    1.4483E-29    5.3490E-43    1.7790E-30    1.3352E-27    1.6880E-26    8.2176E-23    9.2411E-31    7.4920E-26    5.0242E-37    5.2812E-40    8.8183E-63    5.0487E-37    4.2807E-36    9.2570E-46    3.1768E-35    8.1749E-25    3.9709E-36    1.8027E-38    6.9152E-27    6.6964E-26    2.1454E-55    1.2909E-37    1.3535E-57    1.3168E-18    5.5353E-35    1.2909E-37    9.2083E-56    2.6165E-41    3.3124E-48    9.7271E-30    
0620.00       3.0000E-2     5.7532E-1     8.5819E-2     1.9542E-2     9.2064E-5     7.6289E-6     1.0240E-16    2.2808E-9     9.6934E-11    2.3763E-9     1.3323E-20    1.9565E-34    3.4786E-35    2.3542E-1     7.4097E-2     1.5939E-3     2.5560E-5     9.7966E-53    8.0650E-3     1.1458E-25    2.9124E-38    2.0215E-5     1.7086E-11    6.1068E-22    5.1453E-20    2.0982E-20    2.0802E-13    3.2976E-12    1.7621E-11    1.1193E-17    6.7410E-21    1.4846E-31    1.3706E-17    5.5948E-38    9.6084E-30    4.2775E-43    5.1599E-31    4.4507E-28    1.1423E-26    1.2976E-22    2.6803E-31    3.0233E-26    9.9862E-38    1.7604E-40    1.0451E-63    6.3681E-38    8.5085E-37    3.0857E-46    1.4733E-35    8.8458E-25    9.0707E-37    7.7817E-39    5.7782E-27    1.3055E-25    4.2275E-56    3.5390E-38    1.5904E-58    1.9654E-18    3.5407E-35    3.5390E-38    3.0694E-56    1.2134E-41    6.5839E-49    1.0525E-29    
0630.00       1.0000E-2     5.1549E-1     1.4584E-1     3.3093E-2     1.6685E-4     7.9390E-6     4.5520E-16    1.3769E-9     6.1570E-11    1.4375E-9     3.8054E-20    7.3777E-34    2.5353E-34    2.4328E-1     5.0818E-2     3.5184E-3     5.4986E-5     2.4794E-51    7.7194E-3     2.8841E-25    2.1283E-37    1.2451E-5     1.0230E-10    8.3366E-21    2.4042E-19    2.4152E-19    3.3625E-13    1.2299E-11    9.0306E-11    4.0949E-17    5.1203E-20    1.9916E-30    1.3774E-17    5.1845E-37    4.3842E-29    2.4788E-42    7.0393E-30    5.1959E-27    4.7508E-26    1.6171E-22    3.4222E-30    2.2237E-25    3.2806E-36    3.2694E-39    1.6681E-61    3.7813E-36    2.4654E-35    7.0381E-45    1.5218E-34    2.1344E-24    2.5923E-35    1.0078E-37    2.1325E-26    1.5699E-25    3.0862E-54    8.7323E-37    2.3330E-56    2.7530E-18    2.7820E-34    8.7323E-37    9.9756E-55    1.5500E-40    2.9397E-47    3.0762E-29    
0630.00       3.0000E-2     5.6489E-1     9.6179E-2     2.1825E-2     8.8233E-5     8.6998E-6     2.1343E-16    2.6512E-9     1.1855E-10    2.7679E-9     2.9647E-20    6.7898E-34    1.4042E-34    2.3676E-1     7.0119E-2     2.0608E-3     3.2206E-5     8.7397E-52    8.0090E-3     2.8182E-25    1.2516E-37    2.0378E-5     3.4099E-11    2.4639E-21    1.6607E-19    6.9028E-20    3.0946E-13    5.7666E-12    3.0102E-11    2.2681E-17    1.7068E-20    6.6387E-31    2.5080E-17    2.8715E-37    3.4156E-29    2.2813E-42    2.3464E-30    1.7320E-27    3.7012E-26    2.9445E-22    1.1407E-30    1.0426E-25    6.5811E-37    1.0898E-39    2.0139E-62    4.8260E-37    4.9459E-36    2.3460E-45    7.1352E-35    2.3389E-24    5.2004E-36    4.3303E-38    1.8129E-26    3.1192E-25    5.1336E-55    2.0431E-37    2.3354E-57    3.5185E-18    1.5213E-34    2.0431E-37    3.3252E-55    7.2676E-41    5.8973E-48    3.3710E-29    
0640.00       1.0000E-2     5.0334E-1     1.6062E-1     3.3055E-2     2.6043E-4     8.9637E-6     9.2100E-16    1.5696E-9     7.3732E-11    1.6421E-9     8.2676E-20    2.5025E-33    9.8782E-34    2.4447E-1     4.6051E-2     4.4737E-3     6.2075E-5     2.0318E-50    7.6518E-3     6.9451E-25    8.7318E-37    1.2272E-5     1.9968E-10    1.9649E-20    4.5700E-19    6.5069E-19    4.5696E-13    1.9104E-11    1.2570E-10    7.4475E-17    1.1464E-19    9.1540E-30    2.6702E-17    2.7451E-36    1.6151E-28    1.3730E-41    3.3529E-29    1.9368E-26    1.6314E-25    3.9372E-22    1.5287E-29    8.0455E-25    2.0208E-35    1.9110E-38    2.8823E-60    2.6580E-35    1.3453E-34    5.0221E-44    6.9657E-34    5.4429E-24    1.2704E-34    5.3338E-37    6.3894E-26    3.6168E-25    4.0716E-53    5.5671E-36    3.6707E-55    5.6583E-18    1.3336E-33    5.5671E-36    1.0029E-53    8.7161E-40    2.4387E-46    9.4443E-29    
0640.00       3.0000E-2     5.5268E-1     1.0654E-1     2.7540E-2     8.6810E-5     9.8424E-6     4.3308E-16    3.0382E-9     1.4272E-10    3.1787E-9     6.4353E-20    2.2857E-33    5.4506E-34    2.3780E-1     6.4736E-2     2.6289E-3     4.5816E-5     7.2129E-51    7.9114E-3     6.7492E-25    5.1261E-37    2.0224E-5     6.6561E-11    9.2394E-21    5.0180E-19    2.1690E-19    5.2424E-13    1.1283E-11    6.6099E-11    5.1615E-17    4.7999E-20    2.4294E-30    3.8640E-17    1.2060E-36    1.0009E-28    9.9846E-42    8.8981E-30    6.4559E-27    1.0110E-25    5.6975E-22    4.0569E-30    3.0120E-25    4.0692E-36    6.3701E-39    3.5062E-61    3.4105E-36    2.7091E-35    1.6740E-44    3.2754E-34    5.9765E-24    3.2132E-35    2.2875E-37    5.4529E-26    7.2078E-25    5.8122E-54    1.1210E-36    3.1654E-56    6.2129E-18    6.2708E-34    1.1210E-36    3.3430E-54    4.0985E-40    4.9107E-47    1.0370E-28    
0650.00       1.0000E-2     4.9119E-1     1.7565E-1     3.2750E-2     4.0053E-4     1.0073E-5     1.8201E-15    1.7734E-9     8.7381E-11    1.8593E-9     1.7555E-19    8.2248E-33    3.7027E-33    2.4549E-1     4.1221E-2     5.6260E-3     6.9304E-5     1.5507E-49    7.5832E-3     1.6324E-24    3.4298E-36    1.2020E-5     3.8163E-10    4.5035E-20    8.5121E-19    1.7003E-18    6.1650E-13    2.9102E-11    1.7186E-10    1.3287E-16    2.4947E-19    4.0279E-29    5.1000E-17    1.3896E-35    5.7403E-28    7.2820E-41    1.5274E-28    6.9290E-26    5.4176E-25    9.3790E-22    6.5434E-29    2.8018E-24    1.1728E-34    1.0575E-37    4.5326E-59    1.7505E-34    6.9454E-34    3.3731E-43    3.0358E-33    1.3472E-23    5.8868E-34    2.6845E-36    1.8451E-25    8.1056E-25    4.9544E-52    3.3409E-35    5.2824E-54    1.1358E-17    6.0764E-33    3.3409E-35    9.3895E-53    4.6373E-39    1.8894E-45    2.7980E-28    
0650.00       3.0000E-2     5.3878E-1     1.1706E-1     3.3866E-2     1.3351E-4     1.1049E-5     8.5788E-16    3.4597E-9     1.7047E-10    3.6274E-9     1.3618E-19    7.4263E-33    2.0313E-33    2.3954E-1     5.9358E-2     3.3354E-3     6.3749E-5     5.5859E-50    7.8358E-3     1.5767E-24    2.0129E-36    1.9943E-5     1.2721E-10    2.1227E-20    9.3368E-19    5.6677E-19    8.6366E-13    2.1282E-11    1.3790E-10    1.1310E-16    1.2902E-19    8.6535E-30    5.9341E-17    4.9135E-36    2.8700E-28    4.2377E-41    3.2814E-29    2.3097E-26    2.7087E-25    1.0913E-21    1.4058E-29    8.5114E-25    2.3752E-35    3.5248E-38    5.5777E-60    2.2659E-35    1.4067E-34    1.1244E-43    1.4308E-33    1.4778E-23    1.8499E-34    1.1480E-36    1.5776E-25    1.6128E-24    7.0964E-53    6.7665E-36    4.5972E-55    1.2459E-17    2.8640E-33    6.7665E-36    3.1298E-53    2.1857E-39    3.8268E-46    3.0691E-28    
0660.00       1.0000E-2     4.7921E-1     1.9063E-1     3.2426E-2     6.0739E-4     1.1620E-5     3.5154E-15    1.9840E-9     1.0239E-10    2.0846E-9     3.6495E-19    2.6292E-32    1.3392E-32    2.4622E-1     3.6300E-2     6.9893E-3     7.7037E-5     1.1026E-48    7.5102E-3     3.7525E-24    1.2921E-35    1.1684E-5     7.1479E-10    1.0046E-19    1.5555E-18    4.0604E-18    8.3453E-13    4.3844E-11    2.3469E-10    2.3487E-16    5.3248E-19    1.6867E-28    9.5422E-17    6.6937E-35    1.9576E-27    3.6849E-40    6.5274E-28    2.3520E-25    1.7071E-24    2.1453E-21    2.6680E-28    9.3295E-24    6.4227E-34    5.5533E-37    6.4996E-58    1.0703E-33    3.3967E-33    2.1384E-42    1.2620E-32    3.2421E-23    2.6033E-33    1.2886E-35    5.1431E-25    1.7701E-24    5.5767E-51    1.8903E-34    6.9679E-53    2.2300E-17    2.6366E-32    1.8903E-34    8.2129E-52    2.3392E-38    1.3699E-44    8.0151E-28    
0660.00       3.0000E-2     5.2889E-1     1.2931E-1     3.3619E-2     2.0246E-4     1.2440E-5     1.6716E-15    3.9426E-9     2.0348E-10    4.1426E-9     2.8235E-19    2.3201E-32    7.2630E-33    2.4045E-1     5.5451E-2     4.1949E-3     7.0672E-5     4.0671E-49    7.7805E-3     3.5879E-24    7.5930E-36    1.9932E-5     2.3826E-10    4.7769E-20    1.7167E-18    1.4385E-18    1.1256E-12    3.1866E-11    1.8276E-10    1.9470E-16    2.7129E-19    3.6784E-29    1.1211E-16    2.3751E-35    9.9088E-28    2.1274E-40    1.4235E-28    7.8400E-26    8.6412E-25    2.5204E-21    5.8185E-29    2.9024E-24    1.3158E-34    1.8511E-37    8.1839E-59    1.4225E-34    6.9589E-34    7.1279E-43    6.0008E-33    3.5782E-23    8.1518E-34    5.4790E-36    4.4500E-25    3.5549E-24    8.0090E-52    3.8726E-35    6.1503E-54    2.4611E-17    1.2537E-32    3.8726E-35    2.7376E-52    1.1123E-38    2.8065E-45    8.8460E-28    
0670.00       1.0000E-2     4.6678E-1     2.0482E-1     3.3258E-2     9.0879E-4     1.5210E-5     6.6335E-15    2.1943E-9     1.1845E-10    2.3107E-9     7.4353E-19    8.2084E-32    4.6875E-32    2.4687E-1     3.1231E-2     8.5769E-3     8.8587E-5     7.3112E-48    7.4372E-3     8.4594E-24    4.6785E-35    1.1232E-5     1.3133E-9     2.1805E-19    2.7871E-18    7.2447E-18    1.1814E-12    6.7840E-11    3.4591E-10    4.2837E-16    1.1598E-18    6.4809E-28    1.6842E-16    2.9625E-34    6.1736E-27    1.7200E-39    2.5497E-27    7.6677E-25    4.9706E-24    4.5859E-21    9.9905E-28    2.8594E-23    3.3230E-33    2.7743E-36    8.5094E-57    5.8803E-33    1.5753E-32    1.2829E-41    5.0075E-32    7.5846E-23    1.1428E-32    5.9161E-35    1.3830E-24    3.7635E-24    5.8268E-50    1.0095E-33    8.4450E-52    4.2803E-17    1.0903E-31    1.0095E-33    6.7320E-51    1.1199E-37    9.3085E-44    2.2202E-27    
0670.00       3.0000E-2     5.1868E-1     1.4198E-1     3.3360E-2     3.0293E-4     1.3939E-5     3.1887E-15    4.4592E-9     2.4072E-10    4.6958E-9     5.7292E-19    7.0308E-32    2.5047E-32    2.4125E-1     5.1365E-2     5.2286E-3     7.8145E-5     2.7804E-48    7.7223E-3     7.9777E-24    2.7524E-35    1.9817E-5     4.3776E-10    1.0482E-19    3.0970E-18    3.5507E-18    1.4643E-12    4.7188E-11    2.4143E-10    3.3121E-16    5.5943E-19    1.4929E-28    2.0732E-16    1.0940E-34    3.2875E-27    1.0181E-39    5.8735E-28    2.5559E-25    2.6469E-24    5.6451E-21    2.3014E-28    9.4986E-24    6.9101E-34    9.2476E-37    1.1039E-57    8.4262E-34    3.2757E-33    4.2762E-42    2.4071E-32    8.4279E-23    3.4386E-33    2.4968E-35    1.2138E-24    7.6354E-24    8.4021E-51    2.0992E-34    7.5966E-53    4.7562E-17    5.2412E-32    2.0992E-34    2.2440E-51    5.3831E-38    1.9356E-44    2.4670E-27    
0680.00       1.0000E-2     4.5572E-1     2.1845E-1     3.3580E-2     1.2916E-3     1.9766E-5     1.2256E-14    2.4003E-9     1.3535E-10    2.5333E-9     1.4899E-18    2.5132E-31    1.5927E-31    2.4685E-1     2.6256E-2     1.0361E-2     9.9529E-5     4.5107E-47    7.3543E-3     1.8734E-23    1.6300E-34    1.0713E-5     2.3689E-9     4.7978E-19    5.1138E-18    1.3238E-17    1.6628E-12    1.0238E-10    4.9452E-10    7.6565E-16    2.4459E-18    2.4154E-27    2.9766E-16    1.2754E-33    1.9078E-26    7.8514E-39    9.3539E-27    2.3374E-24    1.3772E-23    9.4556E-21    3.6316E-27    8.5351E-23    1.6259E-32    1.3213E-35    1.0181E-55    3.0385E-32    6.9333E-32    7.3009E-41    1.9027E-31    1.7336E-22    4.7231E-32    2.6050E-34    3.6046E-24    7.8445E-24    5.4403E-49    4.9012E-33    9.0434E-51    7.7654E-17    4.1480E-31    4.9012E-33    5.1859E-50    5.1056E-37    5.9358E-43    5.9786E-27    
0680.00       3.0000E-2     5.0823E-1     1.5495E-1     3.3090E-2     4.4748E-4     1.5548E-5     5.9591E-15    5.0054E-9     2.8226E-10    5.2828E-9     1.1391E-18    2.0710E-31    8.3473E-32    2.4192E-1     4.7127E-2     6.4582E-3     8.6189E-5     1.7882E-47    7.6620E-3     1.7359E-23    9.6053E-35    1.9596E-5     7.8962E-10    2.2445E-19    5.4868E-18    8.5342E-18    1.9038E-12    6.9160E-11    3.1818E-10    5.5751E-16    1.1327E-18    5.7952E-28    3.7568E-16    4.8111E-34    1.0498E-26    4.6569E-39    2.3171E-27    8.0443E-25    7.8242E-24    1.2321E-20    8.7132E-28    2.9871E-23    3.4469E-33    4.4045E-36    1.3728E-56    4.7191E-33    1.4699E-32    2.4336E-41    9.2516E-32    1.9334E-22    1.3912E-32    1.0888E-34    3.2058E-24    1.6002E-23    8.2181E-50    1.0800E-33    8.6884E-52    9.0012E-17    2.0963E-31    1.0800E-33    1.7286E-50    2.4826E-37    1.2584E-43    6.6674E-27    
0690.00       1.0000E-2     4.4522E-1     2.3150E-1     3.3278E-2     1.5676E-3     2.5490E-5     2.2195E-14    2.6065E-9     1.5334E-10    2.7572E-9     2.9332E-18    7.5205E-31    5.2487E-31    2.4684E-1     2.1764E-2     1.2389E-2     1.0943E-4     2.6153E-46    7.2908E-3     4.0783E-23    5.4836E-34    1.0170E-5     4.1984E-9     1.1926E-18    1.0682E-17    2.7547E-17    2.3079E-12    1.5025E-10    6.8089E-10    1.3338E-15    4.9799E-18    8.7804E-27    5.2705E-16    5.3583E-33    5.7961E-26    3.5082E-38    3.3338E-26    6.8645E-24    3.7468E-23    1.9359E-20    1.2886E-26    2.4954E-22    7.5569E-32    6.0125E-35    1.1223E-54    1.4854E-31    2.9087E-31    3.9506E-40    6.9379E-31    3.8697E-22    1.8388E-31    1.1009E-33    9.1136E-24    1.6007E-23    4.0993E-48    1.9527E-32    7.7478E-50    1.1956E-16    1.3074E-30    1.9527E-32    3.7646E-49    2.2221E-36    3.5695E-42    1.5646E-26    
0690.00       3.0000E-2     4.9765E-1     1.6807E-1     3.2812E-2     6.5296E-4     1.7271E-5     1.0919E-14    5.5751E-9     3.2799E-10    5.8973E-9     2.2215E-18    5.9422E-31    2.6936E-31    2.4241E-1     4.2773E-2     7.9025E-3     9.4793E-5     1.0835E-46    7.5996E-3     3.7012E-23    3.2323E-34    1.9270E-5     1.3995E-9     4.6948E-19    9.5549E-18    1.9997E-17    2.4766E-12    1.0038E-10    4.1862E-10    9.2964E-16    2.2544E-18    2.1551E-27    6.6784E-16    2.0248E-33    3.2323E-26    2.0410E-38    8.7539E-27    2.4480E-24    2.2354E-23    2.6243E-20    3.1627E-27    9.0388E-23    1.6361E-32    2.0042E-35    1.5782E-55    2.5032E-32    6.2974E-32    1.3169E-40    3.4130E-31    4.3254E-22    5.4068E-32    4.5534E-34    8.2097E-24    3.2763E-23    7.5149E-49    5.2830E-33    9.2253E-51    1.6700E-16    8.0368E-31    5.2830E-33    1.2548E-49    1.0931E-36    7.7281E-43    1.7488E-26    
